household_ID,appliance_ID,appliance_type,no_of_hours_used_during_last_week
ID0756,O48_1,Fixed phones,
ID0756,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID0757,O1_1,Refrigerator,70.0
ID0757,O5_1,Electric Oven,0.0
ID0757,O8_1,Electric Blender,0.33
ID0757,O12_1,Rice cooker,0.0
ID0757,O13_1,Electric Kettle,0.0
ID0757,O15_1,Toaster / Sandwich toaster,0.0
ID0757,O24_1,Washing Machine,7.0
ID0757,O26_1,Electric Iron including electric steam iron,1.0
ID0757,O31_1,TV,77.0
ID0757,O32_1,TV antenna,
ID0757,O34_1,Radio,
ID0757,O43_1,Laptops,14.0
ID0757,O45_1,Mobile phone - Smart phones,14.0
ID0757,O47_1,Mobile phone - Basic phones,
ID0757,O47_2,Mobile phone - Basic phones,
ID0757,O47_3,Mobile phone - Basic phones,
ID0757,O62_1,Electric Bell,
ID0757,O67_1,Electric Sewing machine,
ID0757,O67_2,Electric Sewing machine,
ID0758,O1_1,Refrigerator,168.0
ID0758,O12_1,Rice cooker,2.0
ID0758,O13_1,Electric Kettle,1.0
ID0758,O26_1,Electric Iron including electric steam iron,1.0
ID0758,O31_1,TV,14.0
ID0758,O32_1,TV antenna,
ID0758,O42_1,Computers,
ID0758,O45_1,Mobile phone - Smart phones,4.0
ID0758,O47_1,Mobile phone - Basic phones,
ID0759,O12_1,Rice cooker,3.5
ID0759,O26_1,Electric Iron including electric steam iron,1.0
ID0759,O31_1,TV,14.0
ID0759,O45_1,Mobile phone - Smart phones,
ID0759,O45_2,Mobile phone - Smart phones,
ID0760,O34_1,Radio,
ID0760,O47_1,Mobile phone - Basic phones,
ID0761,O1_1,Refrigerator,168.0
ID0761,O8_1,Electric Blender,10.5
ID0761,O12_1,Rice cooker,3.5
ID0761,O12_2,Rice cooker,2.0
ID0761,O21_1,Electric coconut scraper,14.0
ID0761,O24_1,Washing Machine,14.0
ID0761,O26_1,Electric Iron including electric steam iron,7.0
ID0761,O42_1,Computers,
ID0761,O45_1,Mobile phone - Smart phones,
ID0761,O45_2,Mobile phone - Smart phones,
ID0761,O45_3,Mobile phone - Smart phones,
ID0761,O48_1,Fixed phones,7.0
ID0761,O49_1,Power banks,
ID0761,O50_1,Printer,
ID0761,O54_1,Hair dryer,
ID0761,O66_1,Electric Water pump,8.0
ID0761,O68_1,Oxygen filter for fish tank,
ID0762,O1_1,Refrigerator,168.0
ID0762,O5_1,Electric Oven,0.0
ID0762,O8_1,Electric Blender,0.0
ID0762,O13_1,Electric Kettle,0.5
ID0762,O15_1,Toaster / Sandwich toaster,0.0
ID0762,O24_1,Washing Machine,0.0
ID0762,O26_1,Electric Iron including electric steam iron,1.0
ID0762,O31_1,TV,28.0
ID0762,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0762,O34_1,Radio,
ID0762,O45_1,Mobile phone - Smart phones,
ID0762,O46_1,Mobile phone - Feature phones,14.0
ID0762,O48_1,Fixed phones,
ID0762,O67_1,Electric Sewing machine,1.0
ID0762,O68_1,Oxygen filter for fish tank,
ID0762,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID0763,O1_1,Refrigerator,168.0
ID0763,O8_1,Electric Blender,0.35
ID0763,O12_1,Rice cooker,0.0
ID0763,O31_1,TV,70.0
ID0763,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0763,O36_1,DVD / VCD,
ID0763,O45_1,Mobile phone - Smart phones,2.0
ID0763,O45_2,Mobile phone - Smart phones,
ID0763,O47_1,Mobile phone - Basic phones,
ID0764,O1_1,Refrigerator,168.0
ID0764,O26_1,Electric Iron including electric steam iron,1.0
ID0764,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0764,O45_1,Mobile phone - Smart phones,
ID0764,O45_2,Mobile phone - Smart phones,
ID0764,O45_3,Mobile phone - Smart phones,
ID0765,O1_1,Refrigerator,168.0
ID0765,O5_1,Electric Oven,0.0
ID0765,O8_1,Electric Blender,1.33
ID0765,O12_1,Rice cooker,3.5
ID0765,O13_1,Electric Kettle,0.0
ID0765,O15_1,Toaster / Sandwich toaster,0.0
ID0765,O24_1,Washing Machine,1.0
ID0765,O26_1,Electric Iron including electric steam iron,1.0
ID0765,O31_1,TV,1.5
ID0765,O32_1,TV antenna,
ID0765,O45_1,Mobile phone - Smart phones,1.33
ID0765,O45_2,Mobile phone - Smart phones,
ID0765,O45_3,Mobile phone - Smart phones,
ID0765,O47_1,Mobile phone - Basic phones,
ID0765,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID0766,O1_1,Refrigerator,168.0
ID0766,O5_1,Electric Oven,0.0
ID0766,O8_1,Electric Blender,1.5
ID0766,O10_1,Electric mixer / beater,0.0
ID0766,O12_1,Rice cooker,0.0
ID0766,O13_1,Electric Kettle,0.0
ID0766,O15_1,Toaster / Sandwich toaster,0.0
ID0766,O21_1,Electric coconut scraper,0.0
ID0766,O24_1,Washing Machine,0.5
ID0766,O26_1,Electric Iron including electric steam iron,7.0
ID0766,O27_1,Electric Vacuum Cleaner,1.0
ID0766,O31_1,TV,14.0
ID0766,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0766,O34_1,Radio,
ID0766,O44_1,Routers,
ID0766,O45_1,Mobile phone - Smart phones,0.0
ID0766,O47_1,Mobile phone - Basic phones,
ID0766,O48_1,Fixed phones,
ID0766,O62_1,Electric Bell,
ID0767,O1_1,Refrigerator,168.0
ID0767,O8_1,Electric Blender,0.33
ID0767,O12_1,Rice cooker,4.0
ID0767,O13_1,Electric Kettle,0.33
ID0767,O26_1,Electric Iron including electric steam iron,1.0
ID0767,O44_1,Routers,
ID0767,O45_1,Mobile phone - Smart phones,
ID0767,O45_2,Mobile phone - Smart phones,
ID0767,O45_3,Mobile phone - Smart phones,
ID0767,O45_4,Mobile phone - Smart phones,
ID0767,O54_1,Hair dryer,
ID0768,O1_1,Refrigerator,168.0
ID0768,O8_1,Electric Blender,0.25
ID0768,O12_1,Rice cooker,3.5
ID0768,O24_1,Washing Machine,0.5
ID0768,O26_1,Electric Iron including electric steam iron,1.0
ID0768,O31_1,TV,84.0
ID0768,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0768,O34_1,Radio,
ID0768,O45_1,Mobile phone - Smart phones,
ID0768,O45_2,Mobile phone - Smart phones,
ID0768,O48_1,Fixed phones,
ID0769,O1_1,Refrigerator,168.0
ID0769,O1_2,Refrigerator,0.0
ID0769,O4_1,Microwave,0.1
ID0769,O6_1,"Electric cook tops (induction cookers, Infra-red cookers, hot plates)",2.1
ID0769,O12_1,Rice cooker,1.1
ID0769,O12_2,Rice cooker,1.1
ID0769,O24_1,Washing Machine,7.0
ID0769,O26_1,Electric Iron including electric steam iron,1.0
ID0769,O35_1,Bluetooth Speakers,
ID0769,O43_1,Laptops,63.0
ID0769,O43_2,Laptops,42.0
ID0769,O44_1,Routers,
ID0769,O45_1,Mobile phone - Smart phones,
ID0769,O45_2,Mobile phone - Smart phones,
ID0769,O45_3,Mobile phone - Smart phones,
ID0769,O45_4,Mobile phone - Smart phones,
ID0769,O45_5,Mobile phone - Smart phones,
ID0769,O48_1,Fixed phones,
ID0769,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID0770,O1_1,Refrigerator,150.0
ID0770,O8_1,Electric Blender,0.0
ID0770,O13_1,Electric Kettle,0.0
ID0770,O31_1,TV,28.0
ID0770,O32_1,TV antenna,
ID0770,O45_1,Mobile phone - Smart phones,3.5
ID0770,O47_1,Mobile phone - Basic phones,
ID0770,O72_1,Emergency Light / re-chargeable torches,
ID0771,O1_1,Refrigerator,168.0
ID0771,O8_1,Electric Blender,0.25
ID0771,O12_1,Rice cooker,2.31
ID0771,O13_1,Electric Kettle,0.5
ID0771,O15_1,Toaster / Sandwich toaster,0.0
ID0771,O26_1,Electric Iron including electric steam iron,1.0
ID0771,O31_1,TV,21.0
ID0771,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0771,O45_1,Mobile phone - Smart phones,
ID0771,O45_2,Mobile phone - Smart phones,
ID0771,O45_3,Mobile phone - Smart phones,
ID0771,O62_1,Electric Bell,
ID0771,O68_1,Oxygen filter for fish tank,
ID0772,O1_1,Refrigerator,168.0
ID0772,O2_1,Separate Freezer,168.0
ID0772,O3_1,Mini Bar,168.0
ID0772,O4_1,Microwave,3.5
ID0772,O5_1,Electric Oven,0.5
ID0772,O6_1,"Electric cook tops (induction cookers, Infra-red cookers, hot plates)",1.0
ID0772,O7_1,Electrical exhaust fan fitted above the oven or the hot plate,1.0
ID0772,O8_1,Electric Blender,0.25
ID0772,O9_1,Electric grinder,0.25
ID0772,O10_1,Electric mixer / beater,0.0
ID0772,O11_1,Electric food processor,2.5
ID0772,O12_1,Rice cooker,3.5
ID0772,O12_2,Rice cooker,3.5
ID0772,O13_1,Electric Kettle,0.5
ID0772,O15_1,Toaster / Sandwich toaster,0.5
ID0772,O17_1,Electric pressure cooker,0.5
ID0772,O18_1,Air fryer,2.0
ID0772,O19_1,Coffee maker,0.5
ID0772,O21_1,Electric coconut scraper,0.25
ID0772,O24_1,Washing Machine,2.0
ID0772,O24_2,Washing Machine,2.0
ID0772,O26_1,Electric Iron including electric steam iron,0.5
ID0772,O27_1,Electric Vacuum Cleaner,1.0
ID0772,O29_1,Electric water gun (used to wash cars etc.),0.5
ID0772,O31_1,TV,1.0
ID0772,O31_2,TV,0.0
ID0772,O31_3,TV,0.0
ID0772,O33_1,Dialog TV / Peo TV / Satellite TV box,0.0
ID0772,O34_1,Radio,0.0
ID0772,O35_1,Bluetooth Speakers,0.0
ID0772,O36_1,DVD / VCD,0.0
ID0772,O37_1,Gaming console/PlayStation,
ID0772,O38_1,Sound systems (Subwoofer)/Stereo,0.0
ID0772,O40_1,Home theater system,
ID0772,O41_1,"Electric musical Instruments (ex.: electric organ, electric guitar etc.)",1.0
ID0772,O43_1,Laptops,7.0
ID0772,O44_1,Routers,
ID0772,O45_1,Mobile phone - Smart phones,
ID0772,O45_2,Mobile phone - Smart phones,
ID0772,O49_1,Power banks,0.0
ID0772,O50_1,Printer,
ID0772,O51_1,Scanner,
ID0772,O52_1,Fax machines,
ID0772,O53_1,Photo Copiers,
ID0772,O54_1,Hair dryer,0.25
ID0772,O55_1,Hair iron / hair curlers,0.0
ID0772,O56_1,Electric shavers,
ID0772,O57_1,Electric Exercise Machines,
ID0772,O58_1,Roller door,
ID0772,O59_1,CCTV camera systems,
ID0772,O60_1,Electric Alarm System,
ID0772,O61_1,Other Electric Security Systems,
ID0772,O62_1,Electric Bell,
ID0772,O66_1,Electric Water pump,
ID0772,O67_1,Electric Sewing machine,2.0
ID0772,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID0772,O72_1,Emergency Light / re-chargeable torches,0.0
ID0772,O74_1,Humidifier,
ID0772,O75_1,Toys with re-chargeable batteries,
ID0773,O1_1,Refrigerator,168.0
ID0773,O8_1,Electric Blender,0.5
ID0773,O12_1,Rice cooker,1.75
ID0773,O13_1,Electric Kettle,2.31
ID0773,O24_1,Washing Machine,0.0
ID0773,O31_1,TV,0.0
ID0773,O31_2,TV,14.0
ID0773,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0773,O45_1,Mobile phone - Smart phones,1.5
ID0773,O47_1,Mobile phone - Basic phones,
ID0773,O47_2,Mobile phone - Basic phones,
ID0774,O1_1,Refrigerator,168.0
ID0774,O4_1,Microwave,0.0
ID0774,O8_1,Electric Blender,0.33
ID0774,O10_1,Electric mixer / beater,0.0
ID0774,O12_1,Rice cooker,2.31
ID0774,O13_1,Electric Kettle,0.0
ID0774,O15_1,Toaster / Sandwich toaster,0.0
ID0774,O31_1,TV,14.0
ID0774,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0774,O34_1,Radio,
ID0774,O45_1,Mobile phone - Smart phones,2.0
ID0774,O45_2,Mobile phone - Smart phones,
ID0774,O47_1,Mobile phone - Basic phones,
ID0774,O58_1,Roller door,
ID0775,O1_1,Refrigerator,168.0
ID0775,O7_1,Electrical exhaust fan fitted above the oven or the hot plate,0.0
ID0775,O8_1,Electric Blender,0.0
ID0775,O9_1,Electric grinder,0.0
ID0775,O10_1,Electric mixer / beater,0.0
ID0775,O12_1,Rice cooker,4.62
ID0775,O12_2,Rice cooker,4.62
ID0775,O13_1,Electric Kettle,0.0
ID0775,O15_1,Toaster / Sandwich toaster,0.0
ID0775,O24_1,Washing Machine,7.0
ID0775,O26_1,Electric Iron including electric steam iron,2.31
ID0775,O27_1,Electric Vacuum Cleaner,1.0
ID0775,O29_1,Electric water gun (used to wash cars etc.),0.0
ID0775,O31_1,TV,0.0
ID0775,O31_2,TV,14.0
ID0775,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0775,O41_1,"Electric musical Instruments (ex.: electric organ, electric guitar etc.)",14.0
ID0775,O43_1,Laptops,3.5
ID0775,O44_1,Routers,
ID0775,O45_1,Mobile phone - Smart phones,
ID0775,O45_2,Mobile phone - Smart phones,
ID0775,O45_3,Mobile phone - Smart phones,
ID0775,O45_4,Mobile phone - Smart phones,
ID0775,O48_1,Fixed phones,
ID0775,O54_1,Hair dryer,
ID0775,O55_1,Hair iron / hair curlers,
ID0775,O58_1,Roller door,
ID0775,O59_1,CCTV camera systems,
ID0775,O59_2,CCTV camera systems,
ID0775,O59_3,CCTV camera systems,
ID0775,O59_4,CCTV camera systems,
ID0776,O31_1,TV,17.0
ID0776,O32_1,TV antenna,
ID0776,O34_1,Radio,
ID0776,O47_1,Mobile phone - Basic phones,
ID0777,O1_1,Refrigerator,168.0
ID0777,O5_1,Electric Oven,0.0
ID0777,O12_1,Rice cooker,3.5
ID0777,O13_1,Electric Kettle,3.5
ID0777,O24_1,Washing Machine,2.3
ID0777,O25_1,Clothes dryer,0.3
ID0777,O26_1,Electric Iron including electric steam iron,0.6
ID0777,O27_1,Electric Vacuum Cleaner,1.0
ID0777,O31_1,TV,70.0
ID0777,O32_1,TV antenna,
ID0777,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0777,O43_1,Laptops,2.5
ID0777,O45_1,Mobile phone - Smart phones,
ID0777,O45_2,Mobile phone - Smart phones,
ID0777,O49_1,Power banks,
ID0777,O54_1,Hair dryer,
ID0778,O1_1,Refrigerator,140.0
ID0778,O12_1,Rice cooker,4.0
ID0778,O26_1,Electric Iron including electric steam iron,0.33
ID0778,O31_1,TV,1.0
ID0778,O32_1,TV antenna,0.0
ID0778,O34_1,Radio,
ID0778,O45_1,Mobile phone - Smart phones,
ID0779,O1_1,Refrigerator,168.0
ID0779,O8_1,Electric Blender,0.5
ID0779,O12_1,Rice cooker,2.31
ID0779,O12_2,Rice cooker,0.0
ID0779,O13_1,Electric Kettle,1.25
ID0779,O15_1,Toaster / Sandwich toaster,0.0
ID0779,O24_1,Washing Machine,1.33
ID0779,O26_1,Electric Iron including electric steam iron,1.0
ID0779,O31_1,TV,0.0
ID0779,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0779,O35_1,Bluetooth Speakers,
ID0779,O44_1,Routers,
ID0779,O45_1,Mobile phone - Smart phones,
ID0779,O45_2,Mobile phone - Smart phones,
ID0779,O45_3,Mobile phone - Smart phones,
ID0779,O48_1,Fixed phones,
ID0779,O62_1,Electric Bell,
ID0779,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID0780,O1_1,Refrigerator,168.0
ID0780,O5_1,Electric Oven,0.0
ID0780,O8_1,Electric Blender,0.66
ID0780,O12_1,Rice cooker,3.5
ID0780,O13_1,Electric Kettle,2.25
ID0780,O15_1,Toaster / Sandwich toaster,0.0
ID0780,O26_1,Electric Iron including electric steam iron,0.66
ID0780,O29_1,Electric water gun (used to wash cars etc.),0.0
ID0780,O31_1,TV,42.0
ID0780,O32_1,TV antenna,0.0
ID0780,O34_1,Radio,
ID0780,O34_2,Radio,
ID0780,O40_1,Home theater system,
ID0780,O43_1,Laptops,0.0
ID0780,O45_1,Mobile phone - Smart phones,5.0
ID0780,O45_2,Mobile phone - Smart phones,
ID0780,O45_3,Mobile phone - Smart phones,
ID0780,O47_1,Mobile phone - Basic phones,
ID0780,O62_1,Electric Bell,
ID0781,O1_1,Refrigerator,119.0
ID0781,O4_1,Microwave,0.0
ID0781,O5_1,Electric Oven,0.0
ID0781,O8_1,Electric Blender,0.25
ID0781,O10_1,Electric mixer / beater,0.0
ID0781,O11_1,Electric food processor,0.0
ID0781,O12_1,Rice cooker,3.05
ID0781,O12_2,Rice cooker,3.05
ID0781,O13_1,Electric Kettle,0.0
ID0781,O14_1,Electric water heater to heat water for drinking purposes,0.25
ID0781,O15_1,Toaster / Sandwich toaster,0.0
ID0781,O16_1,Waffle maker,0.0
ID0781,O20_1,Electric grill,0.0
ID0781,O26_1,Electric Iron including electric steam iron,1.0
ID0781,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0781,O34_1,Radio,0.0
ID0781,O36_1,DVD / VCD,
ID0781,O44_1,Routers,
ID0781,O45_1,Mobile phone - Smart phones,
ID0781,O45_2,Mobile phone - Smart phones,
ID0781,O45_3,Mobile phone - Smart phones,
ID0781,O45_4,Mobile phone - Smart phones,
ID0781,O48_1,Fixed phones,
ID0781,O54_1,Hair dryer,0.0
ID0781,O55_1,Hair iron / hair curlers,
ID0781,O56_1,Electric shavers,
ID0781,O59_1,CCTV camera systems,
ID0781,O59_2,CCTV camera systems,
ID0781,O59_3,CCTV camera systems,
ID0781,O59_4,CCTV camera systems,
ID0781,O62_1,Electric Bell,
ID0781,O67_1,Electric Sewing machine,2.0
ID0781,O68_1,Oxygen filter for fish tank,
ID0781,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID0781,O72_1,Emergency Light / re-chargeable torches,
ID0781,O75_1,Toys with re-chargeable batteries,
ID0782,O1_1,Refrigerator,168.0
ID0782,O13_1,Electric Kettle,1.5
ID0782,O31_1,TV,49.0
ID0782,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0782,O45_1,Mobile phone - Smart phones,
ID0783,O13_1,Electric Kettle,1.25
ID0783,O31_1,TV,14.0
ID0783,O32_1,TV antenna,
ID0784,O8_1,Electric Blender,0.5
ID0784,O12_1,Rice cooker,0.0
ID0784,O13_1,Electric Kettle,1.0
ID0784,O26_1,Electric Iron including electric steam iron,1.0
ID0784,O45_1,Mobile phone - Smart phones,3.5
ID0784,O47_1,Mobile phone - Basic phones,
ID0785,O1_1,Refrigerator,168.0
ID0785,O8_1,Electric Blender,0.33
ID0785,O24_1,Washing Machine,0.0
ID0785,O26_1,Electric Iron including electric steam iron,0.5
ID0785,O31_1,TV,28.0
ID0785,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0785,O41_1,"Electric musical Instruments (ex.: electric organ, electric guitar etc.)",
ID0785,O45_1,Mobile phone - Smart phones,7.0
ID0785,O47_1,Mobile phone - Basic phones,
ID0785,O66_1,Electric Water pump,
ID0786,O1_1,Refrigerator,168.0
ID0786,O12_1,Rice cooker,0.33
ID0786,O13_1,Electric Kettle,0.0
ID0786,O26_1,Electric Iron including electric steam iron,1.5
ID0786,O31_1,TV,28.0
ID0786,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0786,O45_1,Mobile phone - Smart phones,3.5
ID0786,O47_1,Mobile phone - Basic phones,
ID0787,O1_1,Refrigerator,168.0
ID0787,O8_1,Electric Blender,0.33
ID0787,O12_1,Rice cooker,0.0
ID0787,O26_1,Electric Iron including electric steam iron,1.0
ID0787,O31_1,TV,35.0
ID0787,O32_1,TV antenna,
ID0787,O45_1,Mobile phone - Smart phones,3.5
ID0787,O47_1,Mobile phone - Basic phones,
ID0787,O66_1,Electric Water pump,
ID0788,O1_1,Refrigerator,168.0
ID0788,O12_1,Rice cooker,7.0
ID0788,O26_1,Electric Iron including electric steam iron,1.5
ID0788,O45_1,Mobile phone - Smart phones,3.5
ID0788,O47_1,Mobile phone - Basic phones,
ID0788,O66_1,Electric Water pump,
ID0789,O1_1,Refrigerator,119.0
ID0789,O8_1,Electric Blender,1.45
ID0789,O12_1,Rice cooker,3.5
ID0789,O13_1,Electric Kettle,0.0
ID0789,O14_1,Electric water heater to heat water for drinking purposes,0.0
ID0789,O15_1,Toaster / Sandwich toaster,0.66
ID0789,O24_1,Washing Machine,2.0
ID0789,O25_1,Clothes dryer,2.0
ID0789,O26_1,Electric Iron including electric steam iron,3.5
ID0789,O31_1,TV,56.0
ID0789,O32_1,TV antenna,
ID0789,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0789,O34_1,Radio,
ID0789,O43_1,Laptops,4.0
ID0789,O45_1,Mobile phone - Smart phones,
ID0789,O45_2,Mobile phone - Smart phones,
ID0789,O45_3,Mobile phone - Smart phones,
ID0789,O46_1,Mobile phone - Feature phones,
ID0789,O62_1,Electric Bell,
ID0789,O66_1,Electric Water pump,
ID0789,O71_1,Electric Fountain / decorative waterfall,
ID0790,O31_1,TV,21.0
ID0790,O32_1,TV antenna,
ID0790,O66_1,Electric Water pump,
ID0791,O1_1,Refrigerator,168.0
ID0791,O5_1,Electric Oven,0.0
ID0791,O8_1,Electric Blender,0.25
ID0791,O12_1,Rice cooker,0.75
ID0791,O24_1,Washing Machine,2.15
ID0791,O26_1,Electric Iron including electric steam iron,1.0
ID0791,O27_1,Electric Vacuum Cleaner,1.0
ID0791,O31_1,TV,28.0
ID0791,O32_1,TV antenna,
ID0791,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0791,O43_1,Laptops,0.0
ID0791,O45_1,Mobile phone - Smart phones,
ID0791,O45_2,Mobile phone - Smart phones,
ID0791,O46_1,Mobile phone - Feature phones,
ID0791,O66_1,Electric Water pump,
ID0792,O1_1,Refrigerator,0.0
ID0792,O5_1,Electric Oven,0.0
ID0792,O8_1,Electric Blender,0.25
ID0792,O12_1,Rice cooker,0.0
ID0792,O13_1,Electric Kettle,0.0
ID0792,O24_1,Washing Machine,2.5
ID0792,O26_1,Electric Iron including electric steam iron,1.0
ID0792,O34_1,Radio,
ID0792,O43_1,Laptops,3.5
ID0792,O45_1,Mobile phone - Smart phones,
ID0792,O45_2,Mobile phone - Smart phones,
ID0792,O45_3,Mobile phone - Smart phones,
ID0792,O54_1,Hair dryer,
ID0792,O55_1,Hair iron / hair curlers,
ID0793,O1_1,Refrigerator,91.0
ID0793,O8_1,Electric Blender,0.0
ID0793,O12_1,Rice cooker,1.45
ID0793,O24_1,Washing Machine,1.2
ID0793,O26_1,Electric Iron including electric steam iron,0.75
ID0793,O45_1,Mobile phone - Smart phones,
ID0793,O45_2,Mobile phone - Smart phones,
ID0793,O46_1,Mobile phone - Feature phones,
ID0794,O8_1,Electric Blender,0.0
ID0794,O26_1,Electric Iron including electric steam iron,1.0
ID0794,O34_1,Radio,
ID0794,O45_1,Mobile phone - Smart phones,3.0
ID0794,O47_1,Mobile phone - Basic phones,
ID0795,O8_1,Electric Blender,0.0
ID0795,O12_1,Rice cooker,0.0
ID0795,O15_1,Toaster / Sandwich toaster,0.0
ID0795,O24_1,Washing Machine,0.0
ID0795,O26_1,Electric Iron including electric steam iron,0.5
ID0795,O31_1,TV,0.0
ID0795,O45_1,Mobile phone - Smart phones,
ID0795,O45_2,Mobile phone - Smart phones,
ID0795,O45_3,Mobile phone - Smart phones,
ID0796,O1_1,Refrigerator,168.0
ID0796,O4_1,Microwave,0.0
ID0796,O8_1,Electric Blender,0.25
ID0796,O9_1,Electric grinder,0.0
ID0796,O12_1,Rice cooker,0.0
ID0796,O14_1,Electric water heater to heat water for drinking purposes,0.0
ID0796,O15_1,Toaster / Sandwich toaster,0.25
ID0796,O24_1,Washing Machine,3.0
ID0796,O25_1,Clothes dryer,3.0
ID0796,O26_1,Electric Iron including electric steam iron,0.25
ID0796,O31_1,TV,21.0
ID0796,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0796,O34_1,Radio,0.0
ID0796,O36_1,DVD / VCD,
ID0796,O43_1,Laptops,7.0
ID0796,O45_1,Mobile phone - Smart phones,0.0
ID0796,O45_2,Mobile phone - Smart phones,
ID0796,O45_3,Mobile phone - Smart phones,
ID0796,O45_4,Mobile phone - Smart phones,
ID0796,O47_1,Mobile phone - Basic phones,
ID0796,O62_1,Electric Bell,
ID0796,O69_1,Geyser / Hot water systems for bathrooms which operate from electricity,
ID0797,O1_1,Refrigerator,168.0
ID0797,O2_1,Separate Freezer,168.0
ID0797,O3_1,Mini Bar,168.0
ID0797,O8_1,Electric Blender,1.05
ID0797,O21_1,Electric coconut scraper,1.0
ID0797,O26_1,Electric Iron including electric steam iron,0.25
ID0797,O31_1,TV,1.05
ID0797,O32_1,TV antenna,
ID0797,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0797,O34_1,Radio,
ID0797,O45_1,Mobile phone - Smart phones,
ID0797,O45_2,Mobile phone - Smart phones,
ID0797,O45_3,Mobile phone - Smart phones,
ID0797,O45_4,Mobile phone - Smart phones,
ID0797,O45_5,Mobile phone - Smart phones,
ID0797,O48_1,Fixed phones,
ID0797,O59_1,CCTV camera systems,
ID0797,O66_1,Electric Water pump,
ID0798,O1_1,Refrigerator,168.0
ID0798,O1_2,Refrigerator,168.0
ID0798,O7_1,Electrical exhaust fan fitted above the oven or the hot plate,0.0
ID0798,O8_1,Electric Blender,0.5
ID0798,O12_1,Rice cooker,1.66
ID0798,O13_1,Electric Kettle,1.025
ID0798,O22_1,Electric Water filter / water dispenser,168.0
ID0798,O24_1,Washing Machine,3.0
ID0798,O24_2,Washing Machine,3.0
ID0798,O26_1,Electric Iron including electric steam iron,1.0
ID0798,O31_1,TV,3.05
ID0798,O33_1,Dialog TV / Peo TV / Satellite TV box,
ID0798,O43_1,Laptops,1.0
ID0798,O45_1,Mobile phone - Smart phones,
ID0798,O45_2,Mobile phone - Smart phones,
ID0798,O45_3,Mobile phone - Smart phones,
ID0798,O45_4,Mobile phone - Smart phones,
ID0798,O48_1,Fixed phones,
ID0798,O66_1,Electric Water pump,
ID0798,O66_2,Electric Water pump,
ID0799,O1_1,Refrigerator,168.0
ID0799,O5_1,Electric Oven,0.0
ID0799,O8_1,Electric Blender,0.0
ID0799,O12_1,Rice cooker,10.025
ID0799,O15_1,Toaster / Sandwich toaster,0.5
